measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,194,Lesotho,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.8873844748735454,1.1223538644845517,0.6955807366623925
1,Deaths,105,Antigua and Barbuda,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.7441615378396175,0.8549503663213257,0.6399420260821103
1,Deaths,105,Antigua and Barbuda,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.190572763503275,0.21721048848847815,0.16822936346531864
1,Deaths,105,Antigua and Barbuda,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.454217197223991,0.5077954111157578,0.40330280996297974
1,Deaths,123,Peru,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.9359166901569396,1.1273769735916561,0.7093625370540679
1,Deaths,123,Peru,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.3179752378770615,0.4243995255048278,0.22968699436966522
1,Deaths,123,Peru,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.6256349665040039,0.7393000328862296,0.49728486143942335
1,Deaths,165,Pakistan,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1991,0.14201348797540142,0.22190397422449318,0.061978400110214715
1,Deaths,165,Pakistan,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1991,0.07346216099254928,0.10988199661343669,0.025835220241829618
1,Deaths,165,Pakistan,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1991,0.10934598144275004,0.15937642304046878,0.04984181262507894
1,Deaths,211,Mali,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.31137116425168093,0.47535578660212746,0.20257851160625398
1,Deaths,211,Mali,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.08644909878515655,0.11308523801889282,0.06415083655160903
1,Deaths,211,Mali,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.19745521261540158,0.2815539344944448,0.14205015245048247
1,Deaths,15,Myanmar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1991,0.3893443075089236,0.606366552995285,0.16185214433260672
1,Deaths,15,Myanmar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1991,0.22875585399791765,0.3802894681122549,0.11645526371405174
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1991,0.30798967202266364,0.46895463750123295,0.14865849020957286
1,Deaths,112,Grenada,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.46508687384724257,0.5538675977160055,0.37237921166582066
1,Deaths,112,Grenada,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.10786556638749094,0.13278577160822375,0.07503906127283755
1,Deaths,112,Grenada,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.28363688462780007,0.3284463589809477,0.2376270954363471
1,Deaths,181,Madagascar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.4089480896395436,0.5667286484958084,0.24746721498723692
1,Deaths,181,Madagascar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.05181582411952614,0.06683483354528819,0.03797349728313401
1,Deaths,181,Madagascar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.22985896012453505,0.31019214631821257,0.1454529660807071
1,Deaths,305,Bermuda,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1994,1.999879464752926,2.2826502374865476,1.7272126175646147
1,Deaths,305,Bermuda,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.42464241950904785,0.48043447800659,0.37181342380758736
1,Deaths,305,Bermuda,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1994,1.1869567549641524,1.329176291956259,1.0574968422540476
1,Deaths,54,Slovakia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.9363566778741809,1.1150625105096301,0.7956679109163244
1,Deaths,54,Slovakia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.3492665002850578,0.43127440806223677,0.30085222863310207
1,Deaths,54,Slovakia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.6351671588437119,0.7502168707281217,0.5584300259773605
1,Deaths,57,Belarus,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1993,3.635979058507291,4.2544326898754825,3.1057195910580297
1,Deaths,57,Belarus,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.576119629400873,0.6930119089455747,0.46362985930920925
1,Deaths,57,Belarus,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1993,2.0144423018632307,2.309627829106865,1.7581446253557835
1,Deaths,68,South Korea,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.5795402611719955,0.6335612889015423,0.5300110036291507
1,Deaths,68,South Korea,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.2825546107037845,0.3074125586649453,0.2586917535062995
1,Deaths,68,South Korea,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.4318459744531391,0.45997913046984357,0.4039515187358376
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.5165836421816468,0.5736383777206012,0.4623689089156566
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.14539399215733792,0.1639426314114244,0.12703287072930178
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.3298309435574131,0.36036684957191384,0.30191651374557504
1,Deaths,51,Poland,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.5488568011333935,0.6449234549199339,0.4642879398369596
1,Deaths,51,Poland,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.1777428145458887,0.20113688286679918,0.15343387541932205
1,Deaths,51,Poland,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.358299682579781,0.4039712116894268,0.3140837376204143
1,Deaths,87,Luxembourg,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1991,2.761762061070526,3.1699711110804385,2.3533546975706665
1,Deaths,87,Luxembourg,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1991,0.5150136290325085,0.5750600123245789,0.45735524526705634
1,Deaths,87,Luxembourg,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1991,1.6182185858966094,1.8238490153130673,1.4182884261046047
1,Deaths,168,Angola,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1991,0.8885742501711101,1.4058761976554246,0.4352377892872825
1,Deaths,168,Angola,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1991,0.22700480997630876,0.34918555656798966,0.12027977505973984
1,Deaths,168,Angola,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1991,0.5596429448954258,0.8198399073537046,0.30815541827927617
1,Deaths,435,South Sudan,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.16237171871682896,0.31540979941537295,0.05199624121518992
1,Deaths,435,South Sudan,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.02530427375858949,0.03960672119669836,0.012688572242219323
1,Deaths,435,South Sudan,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.09771963730154268,0.18248855713857554,0.03682778323108034
1,Deaths,50,Montenegro,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1992,2.5902296014760267,3.0919432810841414,2.155726266222796
1,Deaths,50,Montenegro,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1992,0.555192544693432,0.6597372870751077,0.4674337018076436
1,Deaths,50,Montenegro,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1992,1.5678628104260854,1.8064012232651214,1.338703873825571
1,Deaths,165,Pakistan,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.18635540892776034,0.27026867546276157,0.09010846153657018
1,Deaths,165,Pakistan,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.09887572785366847,0.14880579325059665,0.03370380167350945
1,Deaths,165,Pakistan,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.14452732240974459,0.19733097677480357,0.07023701247275957
1,Deaths,101,Canada,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1990,1.4210217325119776,1.55779391720305,1.2779782426613429
1,Deaths,101,Canada,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1990,0.5254499549126044,0.5719394771402819,0.4775486263221617
1,Deaths,101,Canada,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1990,0.9672663979433052,1.0414132110061611,0.8954640358306398
1,Deaths,209,Guinea-Bissau,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1990,0.7272442160801543,1.0557884156331478,0.48620535844518176
1,Deaths,209,Guinea-Bissau,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1990,0.09281215791708441,0.12264708470965877,0.06328588922122723
1,Deaths,209,Guinea-Bissau,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1990,0.40014768026237896,0.5617921464595441,0.27983027458806836
1,Deaths,46,Croatia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.3188561403279614,0.3813655622319027,0.26192042870925414
1,Deaths,46,Croatia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.09120075518085566,0.1030633570135777,0.08026071583390111
1,Deaths,46,Croatia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.20138368595216016,0.23279439100179403,0.17417565161579343
1,Deaths,198,Zimbabwe,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.4952782283487004,0.9249965844531505,0.33014079650348416
1,Deaths,198,Zimbabwe,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.14495216843214104,0.18488050718480095,0.10864695781937554
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.3158525422844934,0.5338124080104862,0.23387013135292686
1,Deaths,55,Slovenia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.55782226517937,0.6436891513788869,0.48513179486113367
1,Deaths,55,Slovenia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.1183783869609868,0.13115697364823936,0.1057772914969014
1,Deaths,55,Slovenia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.3323019756812508,0.3743803241652296,0.29728529372462753
1,Deaths,6,China,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1996,2.2467488838107164,3.2255631769551387,1.6831798240275802
1,Deaths,6,China,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.9118871151035718,1.1810630850273327,0.6709125315269655
1,Deaths,6,China,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1996,1.6017813112445172,2.1874405594960336,1.2114956997403006
1,Deaths,148,Morocco,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.8063917428733802,1.0610450153168125,0.5111052000983901
1,Deaths,148,Morocco,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.396461470584512,0.510395009009607,0.25413725512384827
1,Deaths,148,Morocco,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.6000682900446161,0.7555311947942656,0.39776120102655466
1,Deaths,172,Equatorial Guinea,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1994,1.4872347298533715,2.146224730977741,0.8514610970183504
1,Deaths,172,Equatorial Guinea,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.3374652084106881,0.4867034225645944,0.21135859073695398
1,Deaths,172,Equatorial Guinea,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.892374256555567,1.2386623702957662,0.5488714793000172
1,Deaths,179,Ethiopia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.22519747262451476,0.33609170559378887,0.08489438844771069
1,Deaths,179,Ethiopia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.1304375851296503,0.19096500948354608,0.061611914838290496
1,Deaths,179,Ethiopia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.1781847386795889,0.24120743905155603,0.07652223280912161
1,Deaths,194,Lesotho,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1994,1.275914136218308,1.6807357548950357,0.9524790612153015
1,Deaths,194,Lesotho,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.4526697064960317,0.5909739640511888,0.3202576815841692
1,Deaths,194,Lesotho,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.8553064557964014,1.0783389143522437,0.6767474800649315
1,Deaths,85,Israel,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.44614681971670206,0.5045807469991965,0.39028028996445596
1,Deaths,85,Israel,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.14307456423672474,0.16605719266810148,0.12241149445248299
1,Deaths,85,Israel,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.2927603928458323,0.32491538256913055,0.26327873143331026
1,Deaths,15,Myanmar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.40369231980420545,0.6194606302614787,0.18130220387422427
1,Deaths,15,Myanmar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.23566391331952152,0.38741749659873564,0.12188319991900524
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.3182747446189293,0.47694808840700015,0.16581052936331006
1,Deaths,85,Israel,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.47234096404936393,0.5354716284112959,0.4111537779561973
1,Deaths,85,Israel,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.1836642994823928,0.2104180356593551,0.15723863524214124
1,Deaths,85,Israel,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.3262627448650331,0.36103954916632264,0.29175612879329527
1,Deaths,214,Nigeria,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.8567296918967472,1.25518318883814,0.5448679860217728
1,Deaths,214,Nigeria,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.11876846412380221,0.16494510141416927,0.07813417844636711
1,Deaths,214,Nigeria,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.49067964363412564,0.7042556518644176,0.31708919438791233
1,Deaths,93,Sweden,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1996,1.86721893450515,2.027389156696508,1.718288839099331
1,Deaths,93,Sweden,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.3765566873603486,0.4023489519781278,0.3521538066455857
1,Deaths,93,Sweden,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1996,1.1133104917919827,1.1941807867186836,1.0363516439749187
1,Deaths,170,Congo,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1992,2.4875701975547067,3.3950637033435678,1.716599249186469
1,Deaths,170,Congo,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1992,0.42613622477780966,0.5753692327381182,0.28263018863984113
1,Deaths,170,Congo,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1992,1.4341046922342515,1.9038265187789865,1.0350095579182903
1,Deaths,62,Russian Federation,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,8.133923779507061,8.67473117666503,7.68442204344636
1,Deaths,62,Russian Federation,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,1.5243218728251944,1.5904292219628624,1.4640641624113724
1,Deaths,62,Russian Federation,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,4.620398608757825,4.8852650455959195,4.402276165550843
1,Deaths,210,Liberia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.5839830865952171,0.8264803558928976,0.3809500600605215
1,Deaths,210,Liberia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.09356289915214906,0.12274011091491094,0.06683008405324643
1,Deaths,210,Liberia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.34063681466821544,0.46642058863215485,0.2329743949848478
1,Deaths,162,Bhutan,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.1678717038391212,0.26368331904884423,0.0674590187583833
1,Deaths,162,Bhutan,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.08776434744250455,0.13565163353641488,0.033372073880693444
1,Deaths,162,Bhutan,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.12945552956812673,0.18487846452021128,0.056148570715702006
1,Deaths,298,American Samoa,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.30935457228298047,0.4032585750028079,0.23394077867739907
1,Deaths,298,American Samoa,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.1136750748091833,0.13942372311900217,0.08969448297182343
1,Deaths,298,American Samoa,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.21423445052452458,0.26279949610805026,0.17306251750122612
1,Deaths,20,Vietnam,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.7494765688077593,1.0768462986025085,0.4661759463125906
1,Deaths,20,Vietnam,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.14536833531166182,0.19337508240972748,0.10462975373597098
1,Deaths,20,Vietnam,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.44032462364837,0.6012697010649889,0.29443459646069203
1,Deaths,107,Barbados,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.23823226679138032,0.27145640309282193,0.20691528866101982
1,Deaths,107,Barbados,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.07083478486470889,0.08044708663734541,0.060319998773465354
1,Deaths,107,Barbados,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.15134832880298543,0.1682446409462914,0.1354769344440416
1,Deaths,87,Luxembourg,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,3.5328515755952883,4.074629933420349,3.0211722823884037
1,Deaths,87,Luxembourg,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.6658593731864165,0.7396932581631054,0.5949223075359477
1,Deaths,87,Luxembourg,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,2.075350172732839,2.3514725121335736,1.825516690037697
1,Deaths,79,Finland,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1994,2.4585947515893705,2.815854933367607,2.1532618859919803
1,Deaths,79,Finland,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.6111282517083895,0.6930854047521845,0.5358747173240621
1,Deaths,79,Finland,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1994,1.5103083346580068,1.6978331337612713,1.3514348476579539
1,Deaths,25,Federated States of Micronesia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1992,0.3423530437942914,0.5603697048362366,0.1356800538205327
1,Deaths,25,Federated States of Micronesia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1992,0.14277984140447028,0.24575931161842848,0.06562831117873964
1,Deaths,25,Federated States of Micronesia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1992,0.2448687092758427,0.38257589790662105,0.11721753263642272
1,Deaths,131,Nicaragua,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.8892235005193316,1.0796753829659187,0.7312202694140941
1,Deaths,131,Nicaragua,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.16153673382727318,0.2077363560604907,0.13392352496245144
1,Deaths,131,Nicaragua,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.5199459040563241,0.6199563236346327,0.44236520572951027
1,Deaths,71,Australia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1996,4.802685571386724,5.151846291367393,4.449432143338574
1,Deaths,71,Australia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1996,1.2142656937562375,1.3082843881898678,1.1241021400594304
1,Deaths,71,Australia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1996,2.992347724557524,3.1724203587906215,2.817007303907726
1,Deaths,123,Peru,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1996,1.0123841414840296,1.2163788031786864,0.7807907984805667
1,Deaths,123,Peru,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.31741523099969987,0.4235026552757587,0.23676557452094416
1,Deaths,123,Peru,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.6635543453716932,0.7787173198030437,0.537277122174657
1,Deaths,60,Lithuania,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1993,2.1637134301719083,2.4461636747997106,1.9112033757639675
1,Deaths,60,Lithuania,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.47458564470653797,0.5373637890347268,0.4237512718804863
1,Deaths,60,Lithuania,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1993,1.272733280629475,1.4119184931083257,1.1534352489881345
1,Deaths,194,Lesotho,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1996,1.4205771066552169,1.896551273685396,1.0765869521899947
1,Deaths,194,Lesotho,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.4364628836150888,0.5886275376225487,0.28953459760062705
1,Deaths,194,Lesotho,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.9176670140378709,1.1816371543152933,0.7208861955384411
1,Deaths,205,Cote d'Ivoire,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1996,1.0390221130052164,1.3175596066617492,0.7946211476482278
1,Deaths,205,Cote d'Ivoire,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.10985957557670278,0.139907458321858,0.0793091105067661
1,Deaths,205,Cote d'Ivoire,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.5836772105224826,0.7352967132141758,0.45514578217013396
1,Deaths,27,Samoa,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.25653373896731757,0.37152834118467076,0.1305973074501254
1,Deaths,27,Samoa,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.12846568969864264,0.1842804688277896,0.07676318805037602
1,Deaths,27,Samoa,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.19526907818599903,0.2698287369495128,0.12015479538019025
1,Deaths,385,Puerto Rico,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1996,6.843413159568297,7.625547742648532,6.1587676578209845
1,Deaths,385,Puerto Rico,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.5862757392002508,0.658546421602061,0.5245701754887481
1,Deaths,385,Puerto Rico,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1996,3.6095338575239593,3.9951627910747813,3.2808478562092525
1,Deaths,105,Antigua and Barbuda,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1997,0.9626792399398137,1.1008199468301745,0.8270344957533817
1,Deaths,105,Antigua and Barbuda,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1997,0.2467138352442314,0.27756016684695795,0.22106795539737514
1,Deaths,105,Antigua and Barbuda,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1997,0.5855693035853239,0.6533759171779587,0.5193449623775821
1,Deaths,132,Panama,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.27284029196652426,0.3330024725632921,0.21673994528136992
1,Deaths,132,Panama,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.08977423607592051,0.10313002055996777,0.07753784549449233
1,Deaths,132,Panama,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.1823698544502969,0.2124720987585691,0.15395755620285723
1,Deaths,29,Tonga,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.17365538290013188,0.25107907228889603,0.0805720397500072
1,Deaths,29,Tonga,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.09269703763818102,0.12602177815632393,0.05751815216233365
1,Deaths,29,Tonga,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.1336420618350266,0.1831177056449387,0.08001700532810892
1,Deaths,128,Guatemala,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,1.9037580802717347,2.400028429811534,1.4312602839964397
1,Deaths,128,Guatemala,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.47372806682490026,0.5536271151628455,0.376866353700921
1,Deaths,128,Guatemala,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,1.178758657642326,1.4288575758708708,0.931308750513347
1,Deaths,204,Chad,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.3367990901140791,0.5349378433676619,0.1992700264595712
1,Deaths,204,Chad,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.057963746175603,0.07897275675061557,0.040693948727177666
1,Deaths,204,Chad,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.1935661455814704,0.2905670927907325,0.12554733481988714
1,Deaths,54,Slovakia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1997,1.1019952546436684,1.3155420571241874,0.9541346664336214
1,Deaths,54,Slovakia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1997,0.42228238478922486,0.5183392698611741,0.364094063074928
1,Deaths,54,Slovakia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1997,0.7530220896129808,0.9017026178230331,0.6683691149440553
1,Deaths,93,Sweden,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1994,1.5982085407615283,1.7329506320807366,1.4674374863139046
1,Deaths,93,Sweden,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.2932535479335593,0.313667044641557,0.27345386192801446
1,Deaths,93,Sweden,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.9381758960848833,1.0050997230091068,0.8705282339292656
1,Deaths,522,Sudan,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.5327004352809317,0.8262866134547245,0.24107934600217093
1,Deaths,522,Sudan,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.25453690465845585,0.38430965255267163,0.1288787779504736
1,Deaths,522,Sudan,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.3952151062880721,0.564754722857665,0.19603962014585116
1,Deaths,119,Trinidad and Tobago,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.1963648084671251,0.22286490704614637,0.16963129549253497
1,Deaths,119,Trinidad and Tobago,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.08365828404381044,0.09319954474083052,0.0744182297935437
1,Deaths,119,Trinidad and Tobago,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.14012385128776633,0.1540559824631604,0.12639895492814046
1,Deaths,26,Papua New Guinea,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1997,0.13261315944922678,0.237888277304332,0.02268633444855426
1,Deaths,26,Papua New Guinea,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1997,0.05518049643157428,0.11591972211125322,0.010182572255884943
1,Deaths,26,Papua New Guinea,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1997,0.09526691415654845,0.16405027576506964,0.017837287131407812
1,Deaths,172,Equatorial Guinea,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,1.5347937471698243,2.2149767389113797,0.8960133281710667
1,Deaths,172,Equatorial Guinea,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.34725003440481333,0.4996408748760447,0.21793937978698588
1,Deaths,172,Equatorial Guinea,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.9216955827326965,1.2889289634841605,0.572568068793338
1,Deaths,376,Northern Mariana Islands,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.29803963929412325,0.3891822764414871,0.2235846577955601
